tienda_id,empleados,publicidad,ubicacion,ventas
18,29.0,5611.0,0,65800.0
17,15.0,5546.0,2,29058.0
9,19.0,5431.0,2,57914.0
14,27.0,5334.0,2,50607.0
49,9.0,5192.0,1,42534.0
29,5.0,797.0,2,7595.0
31,5.0,3557.0,1,22121.0
4,11.0,6711.0,2,34506.0
20,20.0,4154.0,0,33385.0
47,25.0,3086.0,2,37619.0
43,24.0,6433.0,0,44557.0
44,28.0,5545.0,0,63202.0
9,4.0,4755.0,1,33421.0
15,3.0,1995.0,2,20872.0
28,4.0,3349.0,1,8725.0
37,14.0,2918.0,0,41901.0
19,7.0,3835.0,0,20681.0
26,8.0,6356.0,2,29747.0
25,24.0,4836.0,0,53378.0
26,16.0,2444.0,1,46845.0
26,20.0,999.0,2,26805.0
46,15.0,6692.0,1,58000.0
28,7.0,6445.0,1,23291.0
49,26.0,7141.0,0,62454.0
18,17.0,4735.0,2,35185.0
32,22.0,6336.0,0,47711.0
2,22.0,5961.0,2,44415.0
33,12.0,4040.0,2,12475.0
42,18.0,3371.0,2,47043.0
19,24.0,5463.0,0,46340.0
17,14.0,5359.0,2,23389.0
44,15.0,6823.0,2,30990.0
33,15.0,2430.0,2,25707.0
12,5.0,6854.0,1,45417.0
49,16.0,5259.0,2,15873.0
3,5.0,7135.0,0,22465.0
43,2.0,7115.0,1,44519.0
49,20.0,132.0,0,40788.0
26,28.0,7097.0,1,69562.0
35,25.0,7186.0,2,47967.0
8,9.0,2483.0,1,28995.0
36,22.0,1876.0,0,49902.0
7,27.0,6549.0,1,63822.0
46,9.0,5227.0,2,24089.0
46,4.0,3715.0,2,19462.0
16,11.0,5605.0,1,41952.0
24,1.0,828.0,0,21148.0
1,18.0,2964.0,0,49488.0
49,29.0,7084.0,0,67014.0
25,1.0,5071.0,2,21109.0
10,8.0,3560.0,1,48405.0
16,25.0,5904.0,2,35159.0
16,16.0,3784.0,2,59604.0
8,26.0,2505.0,2,47568.0
29,28.0,7033.0,1,65195.0
39,22.0,7335.0,2,45553.0
28,18.0,5962.0,2,22012.0
6,22.0,1930.0,2,41884.0
16,9.0,8700.0,1,32528.0
20,12.0,8632.0,1,45632.0
16,19.0,7546.0,0,45985.0
41,18.0,5182.0,2,18108.0
14,27.0,5874.0,1,67936.0
43,5.0,2716.0,1,29662.0
26,27.0,3910.0,2,50551.0
26,2.0,3827.0,0,11846.0
14,7.0,6214.0,0,18902.0
7,27.0,5494.0,2,47744.0
33,10.0,3083.0,0,28857.0
26,15.0,1814.0,0,40687.0
45,25.0,5711.0,2,38967.0
20,7.0,2873.0,0,30709.0
3,28.0,2489.0,1,70529.0
4,5.0,9192.0,2,25059.0
2,28.0,1353.0,1,82588.0
14,20.0,7421.0,0,39400.0
44,15.0,5672.0,1,49453.0
30,10.0,6540.0,1,40672.0
49,24.0,3730.0,1,45601.0
26,29.0,4521.0,1,75754.0
33,14.0,3537.0,1,29061.0
24,10.0,5818.0,2,37381.0
34,17.0,5252.0,0,40662.0
44,21.0,7437.0,1,37442.0
26,14.0,3081.0,1,64108.0
28,16.0,5954.0,1,37895.0
48,13.0,5488.0,0,29797.0
36,27.0,3226.0,2,45217.0
40,9.0,3453.0,1,41493.0
42,16.0,3994.0,2,25382.0
9,10.0,7520.0,1,54127.0
23,24.0,5271.0,2,62656.0
15,22.0,6589.0,2,42776.0
23,22.0,1316.0,2,55004.0
17,23.0,4644.0,0,26270.0
48,7.0,2443.0,2,8510.0
2,16.0,5079.0,0,47856.0
20,9.0,3313.0,0,40065.0
20,27.0,5612.0,0,51794.0
46,24.0,3434.0,0,71550.0
3,29.0,6122.0,1,43951.0
12,17.0,3238.0,2,44037.0
40,20.0,1271.0,2,36880.0
36,11.0,3462.0,2,33047.0
16,7.0,3716.0,1,22602.0
19,28.0,3354.0,2,50837.0
6,7.0,5805.0,2,16013.0
36,7.0,4828.0,1,17455.0
22,6.0,1998.0,0,29929.0
18,25.0,8446.0,1,50019.0
12,9.0,4261.0,2,21730.0
30,27.0,4157.0,0,35132.0
40,13.0,4822.0,2,43419.0
7,7.0,4477.0,2,16384.0
32,8.0,1501.0,0,34377.0
48,22.0,6149.0,1,79063.0
19,17.0,3359.0,0,25298.0
6,17.0,4352.0,0,32174.0
20,16.0,8518.0,1,59534.0
27,22.0,6888.0,0,42181.0
37,8.0,3645.0,1,35941.0
48,17.0,6460.0,0,17239.0
7,13.0,5806.0,0,43581.0
5,18.0,4890.0,1,49540.0
3,22.0,3971.0,1,49147.0
5,28.0,5272.0,1,58639.0
37,2.0,3046.0,2,16387.0
9,2.0,2822.0,0,15682.0
15,27.0,10032.0,2,36143.0
3,14.0,3279.0,1,46079.0
29,16.0,8233.0,0,48861.0
6,7.0,4893.0,2,24035.0
17,21.0,4148.0,1,68065.0
26,21.0,4346.0,0,38933.0
21,24.0,4875.0,2,62577.0
21,28.0,6512.0,2,60214.0
8,14.0,5041.0,2,19221.0
42,25.0,5265.0,0,44317.0
24,4.0,7517.0,0,23912.0
14,4.0,4012.0,2,6191.0
14,18.0,3949.0,0,24910.0
10,3.0,4888.0,2,14669.0
12,1.0,5182.0,0,23600.0
38,17.0,5876.0,2,38723.0
44,7.0,1210.0,2,169.0
46,16.0,5345.0,1,32214.0
34,5.0,5491.0,1,32504.0
41,19.0,5150.0,2,35231.0
10,7.0,4644.0,0,21036.0
17,14.0,-1839.0,2,21752.0
17,2.0,6136.0,0,12927.0
31,17.0,6227.0,1,61493.0
1,16.0,7500.0,1,40657.0
39,18.0,6166.0,2,37759.0
4,15.0,2528.0,0,16691.0
42,7.0,4915.0,1,27875.0
13,27.0,4748.0,2,49399.0
34,9.0,6512.0,1,60353.0
42,6.0,6215.0,1,26720.0
21,18.0,5524.0,2,30316.0
22,18.0,1713.0,0,42501.0
4,25.0,-29.0,2,41344.0
18,26.0,6824.0,1,51842.0
5,24.0,6492.0,1,43843.0
19,14.0,3005.0,1,24790.0
12,14.0,4581.0,0,24360.0
17,25.0,7172.0,2,71936.0
10,4.0,5167.0,2,9852.0
34,4.0,6800.0,0,29154.0
6,15.0,3772.0,0,23900.0
8,15.0,5570.0,1,48855.0
11,18.0,4174.0,2,49474.0
12,14.0,3763.0,2,25512.0
9,26.0,340.0,2,33416.0
8,10.0,8499.0,1,39636.0
10,10.0,6303.0,1,40229.0
21,10.0,3970.0,0,40978.0
48,24.0,7361.0,2,63900.0
8,2.0,7150.0,1,16129.0
36,29.0,5902.0,0,64667.0
42,27.0,7178.0,0,54821.0
12,8.0,3326.0,0,13851.0
14,1.0,7841.0,1,51023.0
48,1.0,8264.0,0,10759.0
50,4.0,7362.0,0,28417.0
21,7.0,5685.0,1,22191.0
22,9.0,-94.0,2,15880.0
44,5.0,8529.0,0,27796.0
50,2.0,6874.0,2,4082.0
30,28.0,5870.0,1,59545.0
20,11.0,7048.0,1,41965.0
24,18.0,1854.0,2,20353.0
23,25.0,4658.0,2,42415.0
7,25.0,8479.0,0,52823.0
9,19.0,3391.0,2,41896.0
1,13.0,6218.0,0,44604.0
26,24.0,1485.0,0,53899.0
38,11.0,3695.0,1,42851.0
38,20.0,5358.0,2,42912.0
44,19.0,5707.0,2,42836.0
22,17.0,9134.0,0,52374.0
44,5.0,3991.0,0,37611.0
10,13.0,6188.0,0,24724.0
6,27.0,6132.0,0,50923.0
50,1.0,6911.0,2,2078.0
24,8.0,4453.0,2,14145.0
10,24.0,5389.0,1,61046.0
8,29.0,3080.0,0,51180.0
21,8.0,3228.0,1,38277.0
21,6.0,6494.0,0,20743.0
39,12.0,4332.0,0,14774.0
18,16.0,6657.0,1,47455.0
32,21.0,6722.0,1,58346.0
12,25.0,6023.0,0,62832.0
48,22.0,2286.0,2,42056.0
42,10.0,4529.0,1,25268.0
27,10.0,6272.0,2,44097.0
10,10.0,1179.0,2,33832.0
46,20.0,2929.0,0,42840.0
42,29.0,1954.0,0,56611.0
32,16.0,3844.0,1,49968.0
42,1.0,7075.0,1,19453.0
25,26.0,3989.0,1,72296.0
11,21.0,7057.0,1,56280.0
23,29.0,6326.0,2,60284.0
34,14.0,7550.0,2,42473.0
40,19.0,4822.0,0,44627.0
23,21.0,6078.0,0,36054.0
29,21.0,11743.0,2,52752.0
31,17.0,4380.0,0,39567.0
40,8.0,4682.0,1,46094.0
33,21.0,4818.0,0,47724.0
21,21.0,6116.0,0,44097.0
2,9.0,5116.0,0,48313.0
18,8.0,2270.0,2,13364.0
47,13.0,5036.0,2,19100.0
33,17.0,3947.0,1,50222.0
20,7.0,3936.0,1,47736.0
18,5.0,5997.0,1,33170.0
46,25.0,4373.0,0,50888.0
8,26.0,3896.0,0,72657.0
30,2.0,3627.0,0,15904.0
10,25.0,5180.0,2,47051.0
49,22.0,5877.0,2,47215.0
2,5.0,2749.0,2,5585.0
36,3.0,3751.0,1,31995.0
47,6.0,5338.0,2,12005.0
13,15.0,6251.0,1,50420.0
40,15.0,6333.0,1,45134.0
4,16.0,2869.0,2,29406.0
19,13.0,6734.0,1,60991.0
18,12.0,4534.0,2,17189.0
37,10.0,6181.0,2,17137.0
30,14.0,4945.0,1,51737.0
19,2.0,1893.0,0,17612.0
23,29.0,2063.0,2,56757.0
16,3.0,8124.0,1,36030.0
12,11.0,3724.0,0,36178.0
24,11.0,6835.0,2,20537.0
34,25.0,2614.0,1,70128.0
8,22.0,3632.0,0,35925.0
48,26.0,4315.0,0,44803.0
5,14.0,3058.0,1,46548.0
26,9.0,4612.0,0,26669.0
19,21.0,3683.0,0,43914.0
29,10.0,6892.0,0,25693.0
26,29.0,6910.0,0,45077.0
40,9.0,2753.0,2,12687.0
12,29.0,2806.0,2,47524.0
2,5.0,5873.0,0,36844.0
44,11.0,2550.0,2,12615.0
28,1.0,5572.0,1,7753.0
18,21.0,5197.0,1,60669.0
13,10.0,7955.0,2,24229.0
37,1.0,4129.0,1,11861.0
22,26.0,7773.0,0,54932.0
12,22.0,7860.0,0,43454.0
37,28.0,5708.0,2,44861.0
26,5.0,4495.0,2,17818.0
26,17.0,5492.0,1,45944.0
24,22.0,3420.0,1,53166.0
12,26.0,1809.0,1,63379.0
16,21.0,3936.0,0,41967.0
23,6.0,7361.0,0,15632.0
40,16.0,4593.0,2,38983.0
9,11.0,4953.0,2,35377.0
32,10.0,6585.0,1,50539.0
15,15.0,1805.0,1,42341.0
37,7.0,5878.0,1,46120.0
13,23.0,8339.0,2,49325.0
5,2.0,5183.0,1,24219.0
11,12.0,1154.0,2,18313.0
10,19.0,4847.0,2,46584.0
13,12.0,6220.0,0,16147.0
41,16.0,5224.0,0,52066.0
50,3.0,5785.0,1,23157.0
15,2.0,3135.0,2,3359.0
42,20.0,3385.0,2,33275.0
32,25.0,9112.0,0,49380.0
35,3.0,153.0,2,12762.0
15,3.0,1586.0,0,43205.0
48,22.0,6107.0,0,75220.0
36,5.0,5935.0,1,42759.0
21,22.0,4855.0,0,39139.0
1,11.0,6135.0,2,18966.0
4,3.0,5000.0,0,16211.0
11,13.0,5536.0,0,47585.0
44,21.0,-1281.0,0,38034.0
26,8.0,4733.0,2,17958.0
37,20.0,4904.0,2,33865.0
23,10.0,8825.0,0,23888.0
29,2.0,3348.0,2,8059.0
21,4.0,4928.0,2,22346.0
48,18.0,7847.0,1,60046.0
45,19.0,6120.0,0,46334.0
45,4.0,5050.0,1,41803.0
49,20.0,6924.0,0,28293.0
27,26.0,3414.0,0,52256.0
39,9.0,8450.0,1,33170.0
13,26.0,1748.0,0,47837.0
23,6.0,3789.0,1,39447.0
16,25.0,684.0,1,68019.0
30,4.0,6591.0,2,12539.0
4,9.0,6127.0,0,37697.0
16,13.0,7400.0,0,43317.0
31,9.0,4832.0,2,17144.0
42,6.0,10246.0,0,12890.0
25,21.0,2601.0,2,59964.0
12,14.0,4205.0,2,39407.0
26,21.0,3645.0,1,49769.0
37,15.0,4653.0,0,57200.0
48,3.0,5734.0,1,24104.0
9,18.0,6213.0,2,20987.0
12,14.0,7902.0,2,44383.0
5,16.0,2597.0,1,45824.0
28,14.0,1885.0,0,39584.0
35,9.0,4864.0,2,18911.0
5,15.0,3412.0,1,61589.0
46,14.0,2864.0,1,43662.0
34,6.0,3900.0,1,41474.0
13,21.0,4335.0,2,31763.0
45,8.0,2717.0,0,20154.0
48,2.0,608.0,0,39731.0
42,26.0,4916.0,1,66625.0
38,17.0,4831.0,2,18707.0
33,5.0,4194.0,1,40078.0
41,20.0,6289.0,2,43636.0
8,16.0,5438.0,2,23316.0
37,7.0,6351.0,1,24702.0
10,7.0,1584.0,0,44579.0
15,18.0,5459.0,1,50511.0
38,2.0,4668.0,2,3953.0
5,14.0,5922.0,0,39753.0
29,18.0,5245.0,2,55542.0
19,29.0,4894.0,1,60427.0
10,9.0,4343.0,2,23965.0
12,14.0,4421.0,1,46024.0
4,5.0,3469.0,0,36931.0
31,11.0,4048.0,0,32545.0
18,8.0,3121.0,1,20535.0
40,29.0,5728.0,2,54792.0
36,11.0,6639.0,0,23139.0
25,5.0,4897.0,2,27018.0
23,17.0,4842.0,0,36245.0
12,22.0,5287.0,0,50564.0
34,4.0,6966.0,2,18017.0
36,15.0,4550.0,0,33153.0
37,19.0,5925.0,2,30123.0
3,22.0,5741.0,2,48188.0
9,2.0,3752.0,0,3799.0
18,24.0,6413.0,0,60414.0
43,17.0,855.0,2,22644.0
35,12.0,7123.0,1,32049.0
34,25.0,2611.0,0,63612.0
14,17.0,6657.0,1,31783.0
4,10.0,4145.0,1,38188.0
29,28.0,5468.0,0,62487.0
41,25.0,6690.0,0,59238.0
45,18.0,8696.0,0,36219.0
50,19.0,4969.0,1,46154.0
15,18.0,5359.0,0,42918.0
28,13.0,5080.0,1,53949.0
42,14.0,4557.0,1,31493.0
16,24.0,2308.0,2,30265.0
12,16.0,2758.0,1,59914.0
5,18.0,4971.0,2,48153.0
34,26.0,5682.0,1,54122.0
42,18.0,7522.0,1,49142.0
1,16.0,4580.0,2,53743.0
32,7.0,2590.0,2,17078.0
26,12.0,5420.0,2,38761.0
17,2.0,4465.0,2,6747.0
48,10.0,2374.0,2,23476.0
27,5.0,1613.0,2,10691.0
24,21.0,4130.0,1,61880.0
35,3.0,4280.0,1,34945.0
46,19.0,3223.0,2,38309.0
42,13.0,6523.0,0,39759.0
39,12.0,4188.0,2,37717.0
26,3.0,3026.0,0,21583.0
49,6.0,4527.0,1,34877.0
38,14.0,3737.0,1,48256.0
23,4.0,8293.0,0,34756.0
22,13.0,4369.0,1,33753.0
4,19.0,3164.0,2,40189.0
49,18.0,8290.0,0,24762.0
9,29.0,6450.0,0,55831.0
4,3.0,5212.0,1,47519.0
7,20.0,3407.0,0,34821.0
23,6.0,6533.0,0,7911.0
24,24.0,5500.0,0,49085.0
40,3.0,6980.0,0,10020.0
31,12.0,279.0,2,35301.0
31,19.0,3000.0,0,29333.0
47,24.0,2764.0,1,55994.0
48,1.0,4409.0,1,21931.0
34,13.0,2793.0,2,31435.0
24,26.0,3077.0,0,55287.0
49,29.0,6731.0,1,82211.0
26,13.0,4866.0,1,39474.0
16,2.0,6662.0,1,32746.0
47,19.0,10329.0,0,49228.0
27,16.0,4725.0,1,53799.0
4,12.0,8758.0,1,50509.0
30,9.0,3707.0,0,3670.0
44,17.0,4391.0,0,24057.0
30,10.0,6550.0,0,32373.0
36,18.0,5959.0,0,42925.0
3,19.0,6571.0,1,43589.0
22,7.0,4521.0,1,30767.0
49,25.0,5777.0,0,43856.0
22,19.0,4389.0,0,47888.0
50,24.0,7786.0,1,53312.0
50,15.0,1947.0,0,36204.0
49,9.0,1953.0,2,30313.0
4,20.0,1946.0,1,43943.0
44,4.0,7137.0,1,32112.0
23,4.0,4514.0,1,45672.0
20,5.0,5112.0,1,19026.0
15,9.0,8196.0,1,26565.0
23,12.0,5232.0,0,32799.0
28,23.0,4777.0,0,47091.0
16,8.0,3724.0,0,38692.0
37,21.0,6197.0,2,38719.0
21,5.0,4871.0,1,28546.0
15,29.0,8304.0,0,66619.0
17,11.0,4678.0,0,39717.0
50,23.0,7015.0,0,30664.0
13,13.0,3558.0,1,63897.0
19,14.0,1346.0,2,20843.0
45,8.0,4923.0,1,46135.0
18,25.0,6279.0,2,52385.0
14,18.0,8392.0,0,33205.0
36,19.0,3306.0,2,35470.0
20,12.0,3425.0,2,15051.0
44,7.0,6768.0,2,38773.0
7,28.0,5098.0,1,75316.0
44,18.0,1858.0,1,47066.0
4,12.0,4286.0,0,21287.0
34,14.0,5250.0,1,59172.0
2,15.0,6925.0,0,44298.0
5,16.0,6592.0,1,57271.0
10,2.0,4309.0,1,32180.0
42,12.0,6188.0,2,12712.0
13,13.0,6710.0,0,26149.0
39,20.0,3682.0,0,46586.0
5,17.0,8102.0,1,47408.0
10,18.0,5470.0,1,62658.0
10,3.0,1080.0,1,25197.0
38,23.0,6280.0,0,72711.0
27,10.0,5509.0,2,41544.0
21,1.0,5972.0,2,12669.0
1,3.0,4477.0,0,24971.0
28,19.0,1895.0,2,23883.0
49,4.0,7535.0,1,22282.0
39,29.0,1440.0,0,50711.0
14,20.0,3507.0,2,33676.0
21,23.0,5084.0,2,49093.0
30,3.0,3202.0,2,15335.0
21,8.0,4872.0,1,25805.0
49,8.0,4728.0,2,17825.0
9,27.0,8071.0,2,38358.0
17,29.0,156.0,2,52643.0
40,21.0,3874.0,0,38139.0
38,6.0,6360.0,2,24542.0
19,16.0,5685.0,1,40048.0
33,13.0,3248.0,2,16634.0
13,10.0,7772.0,1,47105.0
14,21.0,3701.0,0,69028.0
33,14.0,7061.0,2,26933.0
29,9.0,5203.0,1,25377.0
43,11.0,1651.0,0,28375.0
49,23.0,4289.0,0,34113.0
36,18.0,8404.0,2,36135.0
10,17.0,4129.0,1,55725.0
6,3.0,5563.0,0,3161.0
1,11.0,8285.0,1,46945.0
7,18.0,4841.0,0,46297.0
27,27.0,4416.0,1,42561.0
21,3.0,6976.0,0,35288.0
16,15.0,6115.0,0,30676.0
23,11.0,7342.0,0,12664.0
20,28.0,6964.0,1,74613.0
38,28.0,7703.0,2,44699.0
25,25.0,2280.0,0,45764.0
28,20.0,2674.0,2,36040.0
21,25.0,4521.0,0,55790.0
18,11.0,2334.0,2,19771.0
47,19.0,6274.0,2,32626.0
29,1.0,7511.0,0,16653.0
19,27.0,9197.0,0,55439.0
1,10.0,3465.0,1,35067.0
45,10.0,6494.0,2,9542.0
3,14.0,5193.0,0,34578.0
42,2.0,5739.0,0,17373.0
35,2.0,4456.0,0,6530.0
41,18.0,2868.0,0,31295.0
40,13.0,2539.0,0,47923.0
25,5.0,4296.0,0,26028.0
45,11.0,7777.0,2,26682.0
20,26.0,3597.0,2,53005.0
45,6.0,1373.0,1,10136.0
34,23.0,5006.0,2,21172.0
21,28.0,6769.0,2,63951.0
48,10.0,3586.0,2,22726.0
23,22.0,2039.0,0,50702.0
6,23.0,8771.0,1,63833.0
49,22.0,4775.0,0,44261.0
23,11.0,4067.0,1,22783.0
9,19.0,2333.0,2,44824.0
2,24.0,1502.0,0,54607.0
19,4.0,7248.0,2,29705.0
19,26.0,5536.0,1,59865.0
7,24.0,4462.0,2,37155.0
42,14.0,5908.0,2,43402.0
9,20.0,5353.0,0,44489.0
17,4.0,3223.0,1,36628.0
47,14.0,6233.0,2,41717.0
2,26.0,9874.0,0,41548.0
36,4.0,6132.0,2,26778.0
19,6.0,4905.0,0,16681.0
5,21.0,4269.0,2,36647.0
39,12.0,4206.0,2,17975.0
18,29.0,5397.0,1,66176.0
7,26.0,227.0,0,33982.0
17,8.0,-120.0,1,30672.0
39,24.0,5902.0,1,54972.0
40,27.0,3028.0,0,54660.0
45,26.0,2973.0,1,63660.0
4,25.0,3884.0,2,43326.0
38,25.0,4163.0,0,63305.0
25,5.0,7846.0,0,28629.0
5,6.0,2859.0,1,46418.0
30,5.0,6527.0,2,28264.0
12,19.0,6180.0,1,49592.0
4,27.0,4581.0,0,61460.0
24,8.0,6529.0,1,45364.0
4,4.0,3813.0,2,615.0
24,25.0,5775.0,2,46827.0
14,9.0,3804.0,0,27654.0
5,7.0,6221.0,2,21186.0
18,8.0,7325.0,2,34333.0
19,19.0,3788.0,0,42891.0
12,15.0,3560.0,2,29652.0
18,5.0,4271.0,1,37752.0
17,19.0,4131.0,1,69906.0
24,6.0,3827.0,1,37623.0
11,27.0,4648.0,1,54020.0
35,19.0,6559.0,0,28311.0
23,25.0,4340.0,2,48529.0
17,28.0,4111.0,0,53423.0
1,17.0,6742.0,2,40496.0
15,10.0,7320.0,1,34726.0
9,11.0,8321.0,0,21195.0
15,15.0,5331.0,1,44804.0
28,10.0,6752.0,1,36488.0
24,11.0,8910.0,2,39604.0
35,23.0,3742.0,2,40182.0
19,18.0,4678.0,0,32852.0
1,26.0,5049.0,1,58414.0
21,29.0,5326.0,1,66867.0
49,22.0,7169.0,1,60916.0
45,18.0,7360.0,1,55619.0
1,25.0,4365.0,2,56423.0
10,15.0,9215.0,1,69084.0
47,7.0,2852.0,1,24771.0
22,23.0,2657.0,2,44929.0
18,20.0,6516.0,2,51316.0
48,29.0,8364.0,0,76467.0
46,10.0,8446.0,2,35503.0
32,13.0,1230.0,2,28637.0
27,15.0,6713.0,2,43133.0
28,23.0,8054.0,0,42529.0
49,4.0,5336.0,1,41906.0
29,20.0,3096.0,2,34520.0
18,17.0,6494.0,1,48791.0
44,28.0,2072.0,0,33833.0
8,3.0,6370.0,1,53479.0
34,21.0,5726.0,2,13668.0
7,2.0,4493.0,1,28265.0
18,1.0,6893.0,2,9714.0
38,15.0,8052.0,0,29839.0
9,1.0,5373.0,1,33629.0
46,6.0,2827.0,2,21522.0
8,7.0,4078.0,2,11120.0
18,12.0,2481.0,0,26480.0
14,7.0,5206.0,0,30918.0
28,19.0,3906.0,2,32676.0
30,13.0,4883.0,1,33906.0
4,26.0,7392.0,1,69145.0
39,12.0,7055.0,2,52410.0
20,12.0,6116.0,2,20024.0
12,28.0,2818.0,2,56817.0
2,14.0,4825.0,1,50517.0
14,12.0,7326.0,1,39499.0
23,27.0,6254.0,0,72855.0
48,6.0,4518.0,1,39643.0
20,27.0,6492.0,2,49759.0
38,10.0,7452.0,0,34949.0
4,20.0,6701.0,2,58427.0
15,29.0,2892.0,2,55952.0
24,24.0,4443.0,2,27371.0
31,9.0,5626.0,1,24573.0
12,25.0,4092.0,0,54642.0
42,12.0,3967.0,2,36427.0
5,5.0,3609.0,2,15546.0
50,22.0,6649.0,0,53918.0
42,15.0,3672.0,0,27173.0
38,8.0,7938.0,1,43050.0
12,1.0,4226.0,0,5024.0
39,18.0,3406.0,1,48697.0
18,13.0,5954.0,0,28498.0
2,29.0,2600.0,2,59333.0
15,5.0,3093.0,2,20648.0
44,16.0,6499.0,1,53558.0
17,26.0,2407.0,0,71013.0
4,10.0,5737.0,2,37832.0
41,1.0,7889.0,1,22469.0
31,23.0,4016.0,1,55626.0
39,8.0,4174.0,1,32915.0
34,5.0,9072.0,1,26487.0
38,17.0,7293.0,0,43509.0
45,7.0,5494.0,0,7801.0
34,17.0,5032.0,0,23797.0
44,28.0,9966.0,1,64560.0
15,6.0,7149.0,1,40798.0
14,29.0,8773.0,0,65298.0
6,22.0,2875.0,0,55375.0
50,15.0,8595.0,0,32368.0
37,5.0,4687.0,2,23106.0
50,15.0,4661.0,2,46531.0
32,18.0,5779.0,1,60889.0
3,18.0,6024.0,2,23895.0
3,25.0,7110.0,0,64266.0
22,21.0,6766.0,0,50175.0
22,21.0,3693.0,1,58995.0
3,6.0,4617.0,2,20159.0
12,2.0,4973.0,0,23290.0
29,27.0,5178.0,1,65580.0
48,17.0,7733.0,1,49253.0
17,21.0,5368.0,2,44440.0
7,4.0,10274.0,1,29847.0
13,12.0,7891.0,2,30767.0
2,19.0,4397.0,0,39000.0
10,26.0,9776.0,1,61903.0
39,2.0,4435.0,2,21103.0
24,14.0,6857.0,2,36683.0
17,15.0,3665.0,0,33089.0
6,20.0,8197.0,2,42543.0
19,2.0,6695.0,1,20301.0
5,4.0,2825.0,1,21281.0
32,19.0,1090.0,0,39438.0
10,9.0,5377.0,0,25643.0
9,7.0,5994.0,0,17759.0
27,13.0,6525.0,1,44053.0
13,27.0,3444.0,2,37128.0
19,12.0,3712.0,1,56711.0
38,15.0,1737.0,0,42275.0
4,14.0,3574.0,2,25130.0
24,24.0,5656.0,2,40057.0
35,9.0,5627.0,2,30531.0
3,13.0,3651.0,2,25990.0
4,23.0,5544.0,1,55063.0
37,22.0,7956.0,2,31078.0
40,4.0,4443.0,1,38710.0
48,21.0,2441.0,1,63817.0
35,8.0,6571.0,2,23869.0
31,3.0,7184.0,2,3588.0
44,2.0,3607.0,1,28911.0
25,19.0,3621.0,0,47807.0
40,28.0,1033.0,2,47560.0
13,23.0,4078.0,0,56578.0
4,8.0,3154.0,1,36218.0
46,17.0,1954.0,0,40104.0
14,13.0,4270.0,1,57720.0
13,7.0,4990.0,0,19573.0
27,9.0,4624.0,0,11518.0
6,12.0,4352.0,0,29791.0
17,29.0,8048.0,1,64300.0
36,14.0,5614.0,1,31272.0
40,14.0,6301.0,1,52259.0
35,3.0,6973.0,1,11866.0
17,15.0,4452.0,2,46523.0
41,19.0,1293.0,1,42255.0
13,20.0,7910.0,0,55743.0
2,14.0,6959.0,0,40849.0
26,19.0,5255.0,0,39843.0
22,4.0,3768.0,0,20353.0
43,16.0,3702.0,1,38514.0
3,20.0,5984.0,0,41380.0
35,24.0,2888.0,1,59718.0
12,6.0,7883.0,1,42920.0
24,23.0,4987.0,2,32396.0
5,25.0,2788.0,2,52846.0
39,3.0,8000.0,2,19653.0
39,15.0,11282.0,0,39595.0
41,3.0,3249.0,0,19220.0
12,3.0,10057.0,1,30189.0
13,28.0,3443.0,2,46730.0
10,10.0,2460.0,2,32651.0
33,18.0,4220.0,0,54378.0
40,1.0,2970.0,0,9913.0
16,16.0,3784.0,1,53950.0
45,16.0,3677.0,1,38402.0
35,27.0,6432.0,0,62627.0
3,10.0,2406.0,0,36125.0
5,1.0,5261.0,2,7956.0
26,4.0,3470.0,0,29884.0
11,3.0,6099.0,0,16752.0
7,5.0,6317.0,0,22793.0
10,12.0,6785.0,1,47339.0
42,25.0,6784.0,1,53326.0
34,12.0,3757.0,2,12416.0
3,13.0,4991.0,2,31290.0
8,24.0,7939.0,2,39931.0
31,12.0,5883.0,0,20499.0
11,25.0,6774.0,0,60609.0
45,16.0,2565.0,1,61220.0
7,13.0,6907.0,0,43598.0
45,5.0,1227.0,0,6635.0
6,4.0,3201.0,2,10466.0
41,21.0,5851.0,0,37652.0
32,15.0,6193.0,1,48305.0
20,12.0,3371.0,1,40021.0
34,19.0,1150.0,2,32093.0
50,21.0,6906.0,1,66905.0
16,28.0,6175.0,2,64938.0
25,19.0,5855.0,2,34951.0
12,21.0,8853.0,2,41788.0
7,11.0,5300.0,2,23264.0
39,21.0,3016.0,2,44062.0
17,6.0,7657.0,1,38439.0
45,9.0,4185.0,0,19752.0
11,1.0,4789.0,2,9043.0
23,26.0,3335.0,0,35953.0
27,14.0,4156.0,0,22516.0
46,6.0,8041.0,2,17918.0
38,22.0,7139.0,2,35886.0
20,11.0,8411.0,0,48588.0
25,3.0,2952.0,1,27419.0
15,10.0,5157.0,0,30129.0
49,6.0,6287.0,1,27976.0
29,6.0,3791.0,2,35399.0
8,20.0,8765.0,0,54657.0
37,21.0,5043.0,0,34423.0
33,26.0,5157.0,2,55293.0
22,26.0,3527.0,2,49161.0
50,24.0,5041.0,1,66635.0
5,23.0,3441.0,0,39722.0
39,26.0,6594.0,1,60378.0
18,6.0,1615.0,1,29907.0
38,23.0,8525.0,1,48919.0
37,28.0,5460.0,0,63661.0
31,14.0,6924.0,2,27682.0
10,5.0,2313.0,1,22920.0
15,23.0,5141.0,2,43272.0
42,17.0,1409.0,2,33184.0
